Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium,Gender_F,Gender_M
3,2,260.0,4,3,4423.0,0,0,1,0,0,0,0,1,1,0,0,1,0
3,2,157.0,3,1,5398.0,0,0,0,0,1,0,0,1,1,0,0,1,0
5,3,282.0,3,5,4644.0,0,0,0,1,0,0,0,1,0,0,1,0,1
3,4,238.0,3,8,5337.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,4,187.0,2,4,5139.0,1,0,0,0,0,0,0,1,0,0,1,0,1
3,3,104.0,5,5,4643.0,0,1,0,0,0,0,0,1,0,1,0,1,0
5,4,230.0,3,1,4727.0,0,0,1,0,0,0,0,1,0,1,0,0,1
4,3,174.0,2,10,5554.0,0,0,0,0,1,0,0,1,0,1,0,0,1
5,3,237.0,2,3,5113.0,0,0,0,1,0,0,0,1,0,0,1,0,1
3,1,202.0,2,7,4506.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,1,204.0,3,4,5900.0,1,0,0,0,0,0,0,1,0,0,1,0,1
3,4,243.0,2,7,4024.0,0,1,0,0,0,0,0,1,1,0,0,0,1
4,1,165.0,2,5,5014.0,0,0,1,0,0,0,0,1,0,0,1,1,0
2,4,169.0,4,3,4968.0,0,0,0,0,1,0,0,1,0,1,0,1,0
2,3,197.0,3,7,4632.0,0,0,0,1,0,0,0,1,0,1,0,1,0
5,5,263.0,2,8,4350.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,1,247.0,2,3,4113.0,1,0,0,0,0,0,0,1,0,1,0,0,1
4,4,207.0,3,9,4314.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,4,155.0,2,9,4932.0,0,0,1,0,0,0,0,1,0,0,1,1,0
4,5,174.0,2,10,5764.0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,2,220.0,3,8,4148.0,0,0,0,1,0,0,0,1,0,0,1,0,1
5,5,192.0,3,5,4942.0,0,0,0,0,1,0,0,1,0,0,1,0,1
5,3,231.0,3,2,4735.0,1,0,0,0,0,0,0,1,0,0,1,1,0
4,1,237.0,3,10,5381.0,0,1,0,0,0,0,0,1,0,1,0,1,0
4,1,187.0,3,8,5872.0,0,0,1,0,0,0,0,1,0,0,1,0,1
5,4,141.0,4,5,5444.0,0,0,0,0,1,0,0,1,1,0,0,1,0
4,4,272.0,5,3,5243.0,0,0,0,1,0,0,0,1,0,1,0,1,0
3,1,229.0,3,5,4971.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,2,173.0,2,9,4307.0,1,0,0,0,0,0,0,1,0,0,1,0,1
2,1,271.0,2,7,5875.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,5,246.0,3,7,4956.0,0,0,1,0,0,0,0,1,0,0,1,1,0
4,3,104.0,4,3,4548.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,4,121.0,5,8,4233.0,0,0,0,1,0,0,0,1,0,1,0,1,0
3,3,212.0,3,10,5935.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,1,139.0,5,5,4572.0,1,0,0,0,0,0,0,1,0,0,1,1,0
3,4,250.0,3,10,5688.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,4,272.0,2,10,4826.0,0,0,1,0,0,0,0,1,0,1,0,0,1
6,1,160.0,5,8,5982.0,0,0,0,0,1,0,0,1,0,0,1,0,1
5,1,170.0,4,4,4855.0,0,0,0,1,0,0,0,1,0,1,0,1,0
4,1,260.0,2,1,5001.0,0,0,0,0,1,0,0,1,0,1,0,1,0
2,1,168.0,3,7,4008.0,1,0,0,0,0,0,0,1,0,1,0,1,0
4,2,261.0,2,7,5764.0,0,1,0,0,0,0,0,1,0,0,1,0,1
5,4,117.0,3,4,5332.0,0,0,1,0,0,0,0,1,0,0,1,1,0
4,2,151.0,4,5,5469.0,0,0,0,0,1,0,0,1,0,0,1,1,0
5,1,181.0,2,4,5578.0,0,0,0,1,0,0,0,1,0,0,1,1,0
6,1,251.0,4,2,5656.0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,3,178.0,3,8,4451.0,1,0,0,0,0,0,0,1,0,0,1,1,0
3,1,227.0,3,10,4305.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,3,206.0,4,1,4812.0,0,0,1,0,0,0,0,1,0,0,1,0,1
4,4,181.0,4,4,5767.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,5,117.0,5,1,4378.0,0,0,0,1,0,0,0,1,0,0,1,1,0
2,4,187.0,6,9,4388.0,0,0,0,0,1,0,0,1,0,0,1,1,0
5,3,219.0,4,5,4096.0,1,0,0,0,0,0,0,1,0,0,1,0,1
6,3,280.0,3,7,4620.0,0,1,0,0,0,0,0,1,0,1,0,0,1
6,5,178.0,3,5,4096.0,0,0,1,0,0,0,0,1,0,1,0,1,0
3,1,139.0,2,3,4226.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,5,137.0,2,6,5709.0,0,0,0,1,0,0,0,1,0,1,0,1,0
5,3,248.0,2,6,5863.0,0,0,0,0,1,0,0,1,0,1,0,1,0
3,5,259.0,3,10,5978.0,1,0,0,0,0,0,0,1,0,1,0,1,0
4,5,139.0,3,5,5126.0,0,1,0,0,0,0,0,1,0,0,1,0,1
3,5,267.0,2,4,4703.0,0,0,1,0,0,0,0,1,0,0,1,0,1
3,5,271.0,4,1,5852.0,0,0,0,0,1,0,0,1,0,0,1,0,1
5,1,181.0,4,4,5505.0,0,0,0,1,0,0,0,1,0,0,1,1,0
4,5,222.0,2,2,4425.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,5,159.0,2,6,5804.0,1,0,0,0,0,0,0,1,0,0,1,0,1
3,4,238.0,2,3,4930.0,0,1,0,0,0,0,0,1,0,0,1,0,1
5,3,256.0,6,5,5614.0,0,0,1,0,0,0,1,0,0,0,1,1,0
4,2,202.0,3,9,4955.0,0,0,0,0,1,0,1,0,0,1,0,0,1
4,1,258.0,3,2,4188.0,0,0,0,1,0,0,1,0,0,0,1,0,1
4,5,174.0,3,8,5576.0,0,0,0,0,1,0,1,0,0,0,1,1,0
4,3,270.0,2,7,5814.0,1,0,0,0,0,0,1,0,0,1,0,0,1
4,1,215.0,3,9,4551.0,0,1,0,0,0,0,1,0,0,1,0,0,1
3,1,254.0,4,9,4571.0,0,0,1,0,0,0,1,0,0,0,1,0,1
6,4,253.0,2,9,5972.0,0,0,0,0,1,0,1,0,0,1,0,1,0
3,2,269.0,4,1,5797.0,0,0,0,1,0,0,1,0,0,0,1,0,1
4,1,224.0,5,7,5738.0,0,0,0,0,1,0,1,0,0,1,0,1,0
3,1,157.0,3,1,4391.0,1,0,0,0,0,0,1,0,0,0,1,0,1
3,3,250.0,3,5,4625.0,0,1,0,0,0,0,1,0,0,1,0,1,0
6,1,132.0,4,5,5235.0,0,0,1,0,0,0,1,0,0,0,1,0,1
5,2,256.0,3,6,5604.0,0,0,0,0,1,0,1,0,0,0,1,0,1
4,2,237.0,3,1,5114.0,0,0,0,1,0,0,1,0,0,1,0,0,1
5,1,199.0,2,7,4660.0,0,0,0,0,1,0,1,0,0,0,1,0,1
3,4,186.0,3,7,4536.0,1,0,0,0,0,0,1,0,0,0,1,0,1
4,5,213.0,3,7,4114.0,0,1,0,0,0,0,1,0,0,0,1,1,0
3,1,260.0,2,6,4332.0,0,0,1,0,0,0,1,0,0,0,1,1,0
6,1,247.0,3,1,4637.0,0,0,0,0,1,0,1,0,0,1,0,0,1
4,3,178.0,2,9,4322.0,0,0,0,1,0,0,1,0,0,0,1,1,0
3,1,135.0,2,7,5682.0,0,0,0,0,1,0,1,0,0,1,0,0,1
3,3,234.0,3,3,4187.0,1,0,0,0,0,1,0,0,0,0,1,1,0
4,5,214.0,3,1,4004.0,0,1,0,0,0,1,0,0,1,0,0,1,0
4,1,174.0,3,8,5549.0,0,0,1,0,0,1,0,0,0,1,0,1,0
5,5,262.0,2,8,4283.0,0,0,0,0,1,1,0,0,0,0,1,0,1
4,1,180.0,3,5,4346.0,0,0,0,1,0,1,0,0,1,0,0,1,0
5,2,165.0,2,6,4819.0,0,0,0,0,1,1,0,0,0,0,1,1,0
4,1,150.0,3,10,4470.0,1,0,0,0,0,1,0,0,0,1,0,1,0
5,4,227.0,2,9,5706.0,0,1,0,0,0,1,0,0,0,1,0,1,0
5,1,220.0,3,8,5727.0,0,0,1,0,0,1,0,0,0,0,1,0,1
5,5,255.0,2,1,4604.0,0,0,0,0,1,1,0,0,0,0,1,0,1
3,2,202.0,2,5,5135.0,0,0,0,1,0,1,0,0,0,0,1,0,1
4,4,261.0,3,2,4140.0,0,0,0,0,1,1,0,0,0,0,1,0,1
5,3,244.0,2,5,4713.0,1,0,0,0,0,1,0,0,0,1,0,0,1
4,2,173.0,3,1,5128.0,0,1,0,0,0,1,0,0,0,0,1,1,0
3,2,224.0,3,1,5343.0,0,0,1,0,0,1,0,0,0,0,1,0,1
4,4,263.0,2,2,5797.0,0,0,0,0,1,1,0,0,0,0,1,0,1
5,1,160.0,5,1,4672.0,0,0,0,1,0,1,0,0,0,1,0,1,0
6,2,106.0,5,9,4038.0,0,0,0,0,1,1,0,0,0,1,0,0,1
3,2,227.0,2,9,4659.0,1,0,0,0,0,1,0,0,0,0,1,0,1
3,5,257.0,2,2,5251.0,0,1,0,0,0,1,0,0,0,1,0,0,1
3,1,155.0,3,6,5113.0,0,0,1,0,0,1,0,0,0,0,1,1,0
3,4,212.0,3,8,5214.0,0,0,0,0,1,1,0,0,0,1,0,1,0
6,3,205.0,3,10,4996.0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,4,211.0,3,6,5890.0,0,0,0,0,1,0,0,1,0,1,0,1,0
5,4,178.0,5,9,4729.0,1,0,0,0,0,0,0,1,0,1,0,1,0
3,3,221.0,3,5,4568.0,0,1,0,0,0,0,0,1,1,0,0,0,1
3,3,253.0,4,9,4682.0,0,0,1,0,0,0,0,1,0,1,0,1,0
3,1,185.0,2,8,5430.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,3,160.0,2,6,5667.0,0,0,0,1,0,0,0,1,1,0,0,0,1
3,4,173.0,2,5,4402.0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,3,256.0,3,8,4070.0,1,0,0,0,0,0,0,1,0,0,1,0,1
3,4,134.0,3,6,5680.0,0,1,0,0,0,0,0,1,1,0,0,1,0
4,5,160.0,6,4,4684.0,0,0,1,0,0,0,0,1,0,1,0,1,0
2,3,205.0,3,1,5137.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,1,202.0,3,4,4029.0,0,0,0,1,0,0,0,1,0,1,0,0,1
2,2,158.0,3,2,4153.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,3,233.0,3,4,5259.0,1,0,0,0,0,0,0,1,0,0,1,0,1
3,3,163.0,2,10,5364.0,0,1,0,0,0,0,0,1,1,0,0,1,0
4,4,202.0,4,4,4053.0,0,0,1,0,0,0,0,1,0,0,1,0,1
5,2,229.0,3,1,5189.0,0,0,0,0,1,0,0,1,0,1,0,0,1
5,4,120.0,4,1,4183.0,0,0,0,1,0,0,0,1,1,0,0,0,1
5,1,185.0,2,10,5973.0,0,0,0,0,1,0,0,1,0,0,1,1,0
2,5,154.0,3,1,4377.0,1,0,0,0,0,0,0,1,0,0,1,1,0
2,4,238.0,3,4,5782.0,0,1,0,0,0,0,0,1,0,0,1,0,1
4,2,179.0,3,3,5284.0,0,0,1,0,0,0,0,1,0,1,0,0,1
4,5,237.0,2,10,4963.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,1,234.0,3,8,4996.0,0,0,0,1,0,0,0,1,0,1,0,1,0
2,5,116.0,3,1,4091.0,0,0,0,0,1,0,0,1,0,1,0,1,0
4,5,157.0,4,8,4344.0,1,0,0,0,0,0,0,1,0,1,0,1,0
4,2,151.0,3,8,4390.0,0,1,0,0,0,0,0,1,0,0,1,0,1
3,5,160.0,3,1,5062.0,0,0,1,0,0,0,0,1,0,0,1,1,0
3,5,226.0,3,8,5203.0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,5,254.0,3,6,5684.0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,5,194.0,3,8,5726.0,0,0,0,0,1,0,0,1,0,1,0,0,1
5,5,194.0,4,4,4003.0,1,0,0,0,0,0,0,1,0,0,1,1,0
3,4,175.0,3,6,5503.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,1,228.0,2,9,4091.0,0,0,1,0,0,0,0,1,0,0,1,1,0
3,3,240.0,3,4,5056.0,0,0,0,0,1,0,0,1,0,1,0,1,0
2,1,166.0,3,8,4255.0,0,0,0,1,0,0,0,1,0,0,1,1,0
4,5,249.0,2,10,4562.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,1,261.0,3,7,4314.0,1,0,0,0,0,0,0,1,0,0,1,0,1
4,1,209.0,2,10,5066.0,0,1,0,0,0,0,0,1,0,1,0,1,0
3,2,154.0,2,4,5864.0,0,0,1,0,0,0,0,1,0,0,1,0,1
6,5,98.0,3,8,5946.0,0,0,0,0,1,0,0,1,0,1,0,1,0
3,5,193.0,3,2,4784.0,0,0,0,1,0,0,0,1,0,0,1,0,1
3,5,169.0,3,6,5397.0,0,0,0,0,1,0,0,1,0,1,0,1,0
5,4,227.0,2,3,5904.0,1,0,0,0,0,0,0,1,0,0,1,0,1
3,3,150.0,2,6,4170.0,0,1,0,0,0,0,0,1,0,0,1,0,1
5,4,260.0,6,8,5440.0,0,0,1,0,0,0,0,1,0,0,1,0,1
5,5,243.0,6,9,4587.0,0,0,0,0,1,0,0,1,0,0,1,1,0
2,4,271.0,8,10,4183.0,0,0,0,1,0,0,0,1,0,0,1,1,0
4,3,129.0,6,5,5626.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,2,228.0,3,4,4208.0,1,0,0,0,0,0,0,1,0,0,1,1,0
5,5,243.0,2,9,4669.0,0,1,0,0,0,0,0,1,0,1,0,0,1
2,3,187.0,3,6,5547.0,0,0,1,0,0,0,0,1,0,0,1,1,0
3,3,185.0,3,10,4387.0,0,0,0,0,1,0,0,1,0,0,1,1,0
2,1,228.0,3,1,5500.0,0,0,0,1,0,0,0,1,1,0,0,1,0
5,1,248.0,8,2,4023.0,0,0,0,0,1,0,0,1,0,1,0,1,0
4,5,233.0,4,6,4652.0,1,0,0,0,0,0,0,1,0,1,0,1,0
4,3,151.0,3,8,4025.0,0,1,0,0,0,0,0,1,0,0,1,1,0
5,2,160.0,3,3,4599.0,0,0,1,0,0,0,0,1,1,0,0,0,1
3,5,265.0,3,4,4268.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,3,229.0,7,4,5075.0,0,0,0,1,0,0,0,1,1,0,0,1,0
6,3,144.0,7,8,5646.0,0,0,0,0,1,0,0,1,1,0,0,1,0
3,5,172.0,10,1,4929.0,1,0,0,0,0,0,0,1,1,0,0,1,0
3,5,273.0,10,5,4608.0,0,1,0,0,0,0,0,1,0,0,1,1,0
3,3,182.0,4,7,1869.0,0,0,1,0,0,0,0,1,0,1,0,0,1
4,3,164.0,2,3,1376.0,0,0,0,0,1,0,0,1,0,1,0,1,0
3,1,240.0,3,4,5484.0,0,0,0,1,0,0,0,1,0,1,0,1,0
2,1,166.0,3,6,4280.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,2,249.0,2,7,5876.0,1,0,0,0,0,0,0,1,0,0,1,1,0
4,3,261.0,3,1,4590.0,0,1,0,0,0,0,0,1,0,0,1,0,1
4,5,209.0,2,8,4047.0,0,0,1,0,0,0,0,1,0,1,0,1,0
3,5,154.0,2,6,4744.0,0,0,0,0,1,0,0,1,0,0,1,0,1
6,3,98.0,3,8,4651.0,0,0,0,1,0,0,0,1,0,1,0,1,0
3,5,193.0,3,9,4982.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,1,169.0,3,6,4081.0,1,0,0,0,0,0,0,1,0,1,0,1,0
5,4,227.0,2,10,4734.0,0,1,0,0,0,0,0,1,0,0,1,0,1
3,5,150.0,2,10,5944.0,0,0,1,0,0,0,0,1,0,0,1,0,1
5,3,260.0,6,10,4986.0,0,0,0,0,1,0,0,1,0,0,1,1,0
5,4,243.0,6,1,4170.0,0,0,0,1,0,0,0,1,0,0,1,1,0
2,1,271.0,8,5,4924.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,4,129.0,6,7,4873.0,1,0,0,0,0,0,0,1,0,0,1,1,0
3,3,228.0,3,8,4927.0,0,1,0,0,0,0,0,1,0,0,1,1,0
5,3,243.0,2,9,4828.0,0,0,1,0,0,0,0,1,0,1,0,1,0
2,1,187.0,3,3,5922.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,3,185.0,3,4,4111.0,0,0,0,1,0,0,0,1,0,0,1,0,1
2,3,228.0,3,5,4663.0,0,0,0,0,1,0,0,1,1,0,0,0,1
5,2,248.0,8,10,4583.0,1,0,0,0,0,0,0,1,0,1,0,1,0
4,5,233.0,4,6,4705.0,0,1,0,0,0,0,0,1,0,1,0,1,0
4,5,151.0,3,10,5275.0,0,0,1,0,0,0,0,1,0,0,1,1,0
5,4,160.0,3,2,5876.0,0,0,0,0,1,0,0,1,1,0,0,0,1
3,4,265.0,3,7,5113.0,0,0,0,1,0,0,0,1,0,0,1,1,0
3,2,229.0,7,3,5584.0,0,0,0,0,1,0,0,1,1,0,0,0,1
6,2,144.0,7,1,5501.0,1,0,0,0,0,0,0,1,1,0,0,0,1
3,4,172.0,10,9,4883.0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,3,273.0,10,10,5574.0,0,0,1,0,0,0,1,0,0,0,1,1,0
3,5,182.0,4,6,1272.0,0,0,0,0,1,0,1,0,0,1,0,0,1
4,4,164.0,2,9,1949.0,0,0,0,1,0,0,1,0,0,1,0,1,0
3,5,268.0,2,5,1707.0,0,0,0,0,1,0,1,0,0,0,1,0,1
3,3,218.0,4,4,1678.0,1,0,0,0,0,0,1,0,0,0,1,1,0
5,3,236.0,2,6,1329.0,0,1,0,0,0,0,1,0,0,0,1,0,1
3,4,188.0,4,2,1059.0,0,0,1,0,0,0,1,0,0,1,0,0,1
4,2,277.0,5,8,1335.0,0,0,0,0,1,0,1,0,0,0,1,1,0
6,1,127.0,3,8,5976.0,0,0,0,1,0,0,1,0,0,1,0,1,0
5,1,143.0,3,5,5146.0,0,0,0,0,1,0,1,0,0,1,0,0,1
6,1,192.0,6,7,4014.0,1,0,0,0,0,0,1,0,0,0,1,0,1
4,2,239.0,2,9,4360.0,0,1,0,0,0,0,1,0,0,0,1,1,0
3,5,215.0,3,4,4828.0,0,0,1,0,0,0,1,0,0,1,0,0,1
6,1,139.0,5,1,4243.0,0,0,0,0,1,0,1,0,0,0,1,0,1
3,2,250.0,3,4,5361.0,0,0,0,1,0,0,1,0,0,0,1,1,0
3,1,187.0,3,1,5541.0,0,0,0,0,1,0,1,0,0,0,1,1,0
2,1,151.0,3,5,5982.0,1,0,0,0,0,0,1,0,0,1,0,1,0
3,5,181.0,3,9,4191.0,0,1,0,0,0,0,1,0,0,0,1,0,1
4,4,170.0,5,5,4823.0,0,0,1,0,0,0,1,0,0,1,0,0,1
4,3,139.0,3,1,4986.0,0,0,0,0,1,0,1,0,0,1,0,1,0
4,4,186.0,2,1,4519.0,0,0,0,1,0,0,1,0,0,1,0,1,0
3,2,273.0,3,2,4948.0,0,0,0,0,1,1,0,0,0,0,1,1,0
6,1,274.0,5,8,4292.0,1,0,0,0,0,1,0,0,0,1,0,1,0
3,5,108.0,2,10,5559.0,0,1,0,0,0,1,0,0,0,1,0,1,0
3,5,132.0,3,4,4212.0,0,0,1,0,0,1,0,0,0,0,1,1,0
4,1,223.0,3,4,4972.0,0,0,0,0,1,1,0,0,0,0,1,1,0
3,2,240.0,3,2,4804.0,0,0,0,1,0,1,0,0,0,0,1,0,1
3,5,106.0,2,3,5615.0,0,0,0,0,1,1,0,0,0,1,0,1,0
5,4,143.0,5,5,4393.0,1,0,0,0,0,1,0,0,0,0,1,1,0
5,1,238.0,2,5,5441.0,0,1,0,0,0,1,0,0,0,0,1,0,1
2,1,156.0,3,3,5937.0,0,0,1,0,0,1,0,0,0,0,1,0,1
4,2,203.0,3,9,5296.0,0,0,0,0,1,1,0,0,0,1,0,1,0
3,4,259.0,4,5,4564.0,0,0,0,1,0,1,0,0,0,0,1,1,0
4,4,225.0,3,10,4486.0,0,0,0,0,1,1,0,0,0,1,0,0,1
4,5,154.0,3,9,5208.0,1,0,0,0,0,1,0,0,0,0,1,1,0
5,2,227.0,3,2,4058.0,0,1,0,0,0,1,0,0,0,0,1,0,1
4,3,208.0,2,1,5826.0,0,0,1,0,0,1,0,0,0,0,1,1,0
5,3,255.0,3,8,5983.0,0,0,0,0,1,1,0,0,0,0,1,1,0
4,1,218.0,2,7,4597.0,0,0,0,1,0,1,0,0,0,1,0,0,1
3,5,184.0,3,1,4161.0,0,0,0,0,1,1,0,0,0,0,1,0,1
4,1,233.0,2,7,4403.0,1,0,0,0,0,1,0,0,0,1,0,0,1
3,5,230.0,4,2,5916.0,0,1,0,0,0,1,0,0,0,0,1,1,0
4,3,249.0,3,5,5017.0,0,0,1,0,0,1,0,0,0,1,0,0,1
5,2,176.0,4,2,4893.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,2,272.0,4,3,5566.0,0,0,0,1,0,0,0,1,0,1,0,0,1
4,4,192.0,2,7,4151.0,0,0,0,0,1,0,0,1,0,1,0,0,1
6,3,100.0,4,3,5756.0,1,0,0,0,0,0,0,1,0,1,0,0,1
2,1,271.0,6,2,4237.0,0,1,0,0,0,0,0,1,0,1,0,1,0
4,5,165.0,3,5,4735.0,0,0,1,0,0,0,0,1,1,0,0,0,1
3,4,124.0,4,10,5011.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,1,193.0,4,4,4796.0,0,0,0,1,0,0,0,1,0,1,0,1,0
3,2,156.0,3,2,4681.0,0,0,0,0,1,0,0,1,0,0,1,0,1
5,3,170.0,3,10,4198.0,1,0,0,0,0,0,0,1,0,0,1,0,1
2,3,243.0,5,5,4750.0,0,1,0,0,0,0,0,1,0,0,1,0,1
3,4,163.0,2,7,5720.0,0,0,1,0,0,0,0,1,0,1,0,1,0
4,3,201.0,2,4,4955.0,0,0,0,0,1,0,0,1,0,1,0,1,0
3,5,232.0,3,10,5333.0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,3,214.0,3,2,4964.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,1,149.0,2,7,4147.0,1,0,0,0,0,0,0,1,0,0,1,1,0
3,4,122.0,3,10,4880.0,0,1,0,0,0,0,0,1,1,0,0,1,0
3,3,253.0,4,2,5040.0,0,0,1,0,0,0,0,1,0,1,0,0,1
2,5,123.0,4,8,4042.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,3,261.0,3,2,4028.0,0,0,0,1,0,0,0,1,0,0,1,1,0
5,1,235.0,3,7,5061.0,0,0,0,0,1,0,0,1,0,1,0,1,0
2,3,141.0,4,8,4702.0,1,0,0,0,0,0,0,1,0,0,1,0,1
3,1,241.0,2,8,5602.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,1,253.0,2,9,4299.0,0,0,1,0,0,0,0,1,0,1,0,1,0
4,4,177.0,2,6,5116.0,0,0,0,0,1,0,0,1,0,1,0,1,0
5,4,160.0,3,10,5527.0,0,0,0,1,0,0,0,1,1,0,0,0,1
3,4,134.0,3,9,4436.0,0,0,0,0,1,0,0,1,0,1,0,1,0
5,2,258.0,2,4,5965.0,1,0,0,0,0,0,0,1,0,0,1,1,0
5,3,188.0,2,6,4840.0,0,1,0,0,0,0,0,1,0,1,0,0,1
5,2,270.0,3,5,5950.0,0,0,1,0,0,0,0,1,0,0,1,1,0
3,1,243.0,2,10,5460.0,0,0,0,0,1,0,0,1,0,0,1,0,1
2,4,100.0,4,3,5398.0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,3,134.0,4,7,5370.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,2,255.0,3,3,4562.0,1,0,0,0,0,0,0,1,0,0,1,0,1
3,3,260.0,2,8,5382.0,0,1,0,0,0,0,0,1,0,1,0,0,1
5,5,265.0,3,6,4423.0,0,0,1,0,0,0,0,1,0,1,0,0,1
2,5,221.0,3,2,5847.0,0,0,0,0,1,0,0,1,0,1,0,0,1
5,4,157.0,4,9,4840.0,0,0,0,1,0,0,0,1,0,1,0,0,1
4,3,222.0,3,8,4861.0,0,0,0,0,1,0,0,1,0,1,0,1,0
5,2,179.0,3,7,5496.0,1,0,0,0,0,0,0,1,0,1,0,0,1
3,2,231.0,3,5,5046.0,0,1,0,0,0,0,0,1,0,1,0,1,0
3,5,228.0,2,6,5893.0,0,0,1,0,0,0,0,1,0,1,0,0,1
2,5,264.0,2,9,5898.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,3,170.0,3,2,5330.0,0,0,0,1,0,0,0,1,0,0,1,1,0
3,2,159.0,2,3,4876.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,3,166.0,3,6,5089.0,1,0,0,0,0,0,0,1,1,0,0,0,1
3,2,234.0,2,8,4012.0,0,1,0,0,0,0,0,1,0,0,1,0,1
6,1,215.0,5,5,4362.0,0,0,1,0,0,0,0,1,0,0,1,1,0
3,2,179.0,2,8,5589.0,0,0,0,0,1,0,0,1,1,0,0,1,0
3,3,180.0,3,8,5953.0,0,0,0,1,0,0,0,1,0,0,1,0,1
4,5,149.0,3,9,4953.0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,2,150.0,3,1,5825.0,1,0,0,0,0,0,0,1,0,1,0,0,1
4,1,155.0,3,4,5666.0,0,1,0,0,0,0,0,1,0,1,0,1,0
4,5,199.0,2,4,4762.0,0,0,1,0,0,0,0,1,0,0,1,0,1
4,5,169.0,2,10,4248.0,0,0,0,0,1,0,0,1,0,1,0,1,0
6,4,276.0,6,8,5037.0,0,0,0,1,0,0,0,1,0,1,0,1,0
4,3,257.0,3,1,5843.0,0,0,0,0,1,0,0,1,0,1,0,1,0
4,3,153.0,2,1,4366.0,1,0,0,0,0,0,0,1,0,0,1,0,1
5,5,228.0,4,6,4946.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,4,133.0,2,4,4724.0,0,0,1,0,0,0,0,1,0,0,1,1,0
4,4,206.0,3,10,4262.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,5,263.0,5,9,5731.0,0,0,0,1,0,0,0,1,0,1,0,0,1
4,1,190.0,2,4,4501.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,5,175.0,2,4,4910.0,1,0,0,0,0,0,0,1,0,0,1,0,1
3,3,272.0,3,2,4059.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,1,111.0,4,10,4711.0,0,0,1,0,0,0,0,1,0,0,1,0,1
5,2,233.0,3,5,5756.0,0,0,0,0,1,0,0,1,0,1,0,1,0
5,5,235.0,3,4,5325.0,0,0,0,1,0,0,0,1,0,1,0,1,0
3,2,255.0,4,5,4415.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,3,216.0,2,6,4005.0,1,0,0,0,0,0,0,1,0,1,0,1,0
4,4,266.0,3,5,4641.0,0,1,0,0,0,0,0,1,0,0,1,1,0
4,3,200.0,4,7,4953.0,0,0,1,0,0,0,0,1,0,0,1,1,0
3,3,194.0,3,6,5721.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,2,220.0,3,3,5020.0,0,0,0,1,0,0,0,1,0,1,0,0,1
